t,TrueRt,Cases,mean,lower,upper,mean_param,lower_param,upper_param,mean_cases,lower_cases,upper_cases,crps,simulation,model,fit
59,NaN,57,1.33835394478635,1.07,1.6300000000000001,0.17474690722144665,0.13,0.233,59.505810273090496,35.0,88.0,3.2385307839868345,NZ COVID Aug 2021,EpiFilter,Marginalised
60,NaN,62,1.3433281928977958,1.08,1.6300000000000001,0.1727928809571837,0.129,0.23,62.06194083886397,36.0,91.0,3.235049094144509,NZ COVID Aug 2021,EpiFilter,Marginalised
61,NaN,61,1.2738848864486303,1.02,1.5499999999999998,0.17103661378623747,0.128,0.227,66.41105191353101,40.0,97.0,4.012695563208397,NZ COVID Aug 2021,EpiFilter,Marginalised
62,NaN,67,1.2826056735938325,1.0399999999999998,1.5499999999999998,0.16912361066153286,0.126,0.224,66.77093904109472,40.0,97.0,3.435996277152311,NZ COVID Aug 2021,EpiFilter,Marginalised
63,NaN,79,1.3893498146662382,1.1400000000000001,1.65,0.16785092752233152,0.126,0.222,70.74150597904762,42.0,102.0,5.527429517522247,NZ COVID Aug 2021,EpiFilter,Marginalised
64,NaN,92,1.5285408559323899,1.28,1.7999999999999998,0.16739409955357357,0.126,0.221,80.55517183150852,50.0,115.0,7.177779309388273,NZ COVID Aug 2021,EpiFilter,Marginalised
65,NaN,96,1.5546570838300942,1.3,1.82,0.16567914903427622,0.125,0.218,94.00614051923897,61.0,131.0,4.325123358996478,NZ COVID Aug 2021,EpiFilter,Marginalised
66,NaN,97,1.492985793093562,1.25,1.7499999999999998,0.16378598136151984,0.123,0.215,103.08274346756632,67.0,143.0,5.0583846477801355,NZ COVID Aug 2021,EpiFilter,Marginalised
67,NaN,101,1.4268621777410528,1.2,1.6700000000000002,0.16213513815128805,0.122,0.213,108.03056531300933,71.0,149.0,5.465207118170822,NZ COVID Aug 2021,EpiFilter,Marginalised
68,NaN,96,1.2717299266381166,1.06,1.5,0.1616482307718367,0.122,0.21100000000000002,112.85039357521158,73.0,156.0,9.733406846692159,NZ COVID Aug 2021,EpiFilter,Marginalised
69,NaN,90,1.1082086224851304,0.92,1.31,0.16193154710375496,0.123,0.21100000000000002,108.7880939898028,69.0,152.0,10.905045790029158,NZ COVID Aug 2021,EpiFilter,Marginalised
70,NaN,92,1.0417856154515344,0.8599999999999999,1.23,0.1607620276600702,0.123,0.209,100.49912059511766,62.0,143.0,5.979522458150205,NZ COVID Aug 2021,EpiFilter,Marginalised
71,NaN,104,1.0968810345952267,0.92,1.29,0.15903727621232489,0.121,0.20600000000000002,97.68044857804927,60.0,139.0,5.644179089558881,NZ COVID Aug 2021,EpiFilter,Marginalised
72,NaN,105,1.1061335235351772,0.9300000000000002,1.3,0.15728292577030095,0.12,0.204,104.30771333564579,65.0,147.0,4.853114483948794,NZ COVID Aug 2021,EpiFilter,Marginalised
73,NaN,123,1.2416859637567936,1.06,1.44,0.15686250300714227,0.12,0.20299999999999999,105.89606760200174,67.0,149.0,10.499999905859372,NZ COVID Aug 2021,EpiFilter,Marginalised
74,NaN,136,1.3648054467118444,1.17,1.57,0.15656974204861604,0.12,0.20199999999999999,120.33136599110175,78.0,166.0,9.750589479387967,NZ COVID Aug 2021,EpiFilter,Marginalised
75,NaN,137,1.372898742760647,1.18,1.58,0.15492136117686828,0.11900000000000001,0.2,136.29753965880488,91.0,185.0,5.575984316786563,NZ COVID Aug 2021,EpiFilter,Marginalised
76,NaN,130,1.270655959286307,1.09,1.4700000000000002,0.15358212851410424,0.118,0.198,144.4400760100632,97.0,195.0,8.781867362717957,NZ COVID Aug 2021,EpiFilter,Marginalised
77,NaN,141,1.2642523477020542,1.09,1.45,0.1519721456815747,0.117,0.195,142.5176458918966,95.0,194.0,5.855727937989857,NZ COVID Aug 2021,EpiFilter,Marginalised
78,NaN,145,1.2287904127212355,1.06,1.41,0.15042201210553863,0.116,0.193,150.99594128188096,101.0,205.0,6.514808516361226,NZ COVID Aug 2021,EpiFilter,Marginalised
79,NaN,145,1.1704734796862093,1.01,1.34,0.1490393839389523,0.11499999999999999,0.19099999999999998,154.93817020847496,104.0,210.0,7.507241365428623,NZ COVID Aug 2021,EpiFilter,Marginalised
80,NaN,157,1.1919743062544201,1.03,1.3599999999999999,0.14747932645200157,0.114,0.189,153.96968953579446,103.0,209.0,6.458715273711104,NZ COVID Aug 2021,EpiFilter,Marginalised
81,NaN,163,1.2003890810737574,1.0399999999999998,1.37,0.14593603261327479,0.113,0.186,162.07508056861766,110.0,219.0,6.464473602122401,NZ COVID Aug 2021,EpiFilter,Marginalised
82,NaN,154,1.1228579832071142,0.97,1.28,0.14469339491036765,0.11199999999999999,0.18500000000000003,168.26435682115073,115.0,226.0,9.152695429500618,NZ COVID Aug 2021,EpiFilter,Marginalised
83,NaN,149,1.0534069605487426,0.9099999999999999,1.21,0.14360295935008682,0.11199999999999999,0.183,162.23340136047747,109.0,219.0,8.741131329708686,NZ COVID Aug 2021,EpiFilter,Marginalised
84,NaN,164,1.0968689224766737,0.95,1.25,0.1422001789071506,0.111,0.181,156.39234075445341,104.0,213.0,7.387987161049006,NZ COVID Aug 2021,EpiFilter,Marginalised
85,NaN,173,1.1338260121633583,0.99,1.29,0.14088876430124478,0.11,0.17900000000000002,166.3787277997791,113.0,224.0,7.343676254074577,NZ COVID Aug 2021,EpiFilter,Marginalised
86,NaN,177,1.1464278658555784,1.0,1.3,0.1394943372306843,0.109,0.177,175.03872088261585,120.0,234.0,6.848560880899061,NZ COVID Aug 2021,EpiFilter,Marginalised
87,NaN,182,1.1587228211754552,1.01,1.31,0.13812455605530394,0.108,0.175,180.07464954908056,124.0,240.0,6.938211552103388,NZ COVID Aug 2021,EpiFilter,Marginalised
88,NaN,195,1.2057814190151057,1.06,1.3599999999999999,0.1369489502305481,0.107,0.17300000000000001,185.89757873229155,129.0,247.0,8.241735885797365,NZ COVID Aug 2021,EpiFilter,Marginalised
89,NaN,186,1.1459019350346717,1.0,1.3,0.13569633446111962,0.10600000000000001,0.17200000000000001,198.94123001872566,140.0,262.0,9.136106266622338,NZ COVID Aug 2021,EpiFilter,Marginalised
90,NaN,177,1.0618930183275768,0.9300000000000002,1.2,0.13487765167961122,0.10600000000000001,0.16999999999999998,195.47204402016183,136.0,259.0,11.233007289810109,NZ COVID Aug 2021,EpiFilter,Marginalised
91,NaN,183,1.047059545728947,0.92,1.19,0.13363399473826057,0.105,0.169,186.9267412227525,129.0,249.0,7.244275650431186,NZ COVID Aug 2021,EpiFilter,Marginalised
92,NaN,189,1.0511877523732553,0.92,1.19,0.1323589265918637,0.104,0.167,188.66288805848282,130.0,251.0,7.147775239202459,NZ COVID Aug 2021,EpiFilter,Marginalised
93,NaN,179,0.9963852989239201,0.87,1.1300000000000001,0.13127834534942645,0.10300000000000001,0.16499999999999998,192.08803060109346,133.0,255.0,9.15860734901655,NZ COVID Aug 2021,EpiFilter,Marginalised
94,NaN,183,0.9983183171465125,0.87,1.1300000000000001,0.13005608268333885,0.10300000000000001,0.163,183.16968491746925,126.0,244.0,6.995405304229575,NZ COVID Aug 2021,EpiFilter,Marginalised
95,NaN,191,1.0325222152276137,0.9099999999999999,1.17,0.12895153044830027,0.102,0.162,183.5661842545594,127.0,244.0,7.831668986693375,NZ COVID Aug 2021,EpiFilter,Marginalised
96,NaN,187,1.0232728876611907,0.9,1.1600000000000001,0.12776076012443993,0.101,0.16,189.68276608392972,132.0,251.0,7.064699476865415,NZ COVID Aug 2021,EpiFilter,Marginalised
97,NaN,188,1.02488724863723,0.9,1.1600000000000001,0.12661255747654462,0.1,0.15899999999999997,188.17689137112313,131.0,249.0,6.958408604832953,NZ COVID Aug 2021,EpiFilter,Marginalised
98,NaN,192,1.0396091133177974,0.9099999999999999,1.17,0.12551350617834034,0.09899999999999999,0.157,189.0716431592941,132.0,250.0,7.116514272265116,NZ COVID Aug 2021,EpiFilter,Marginalised
99,NaN,190,1.030146645379969,0.9,1.1600000000000001,0.12440632527700776,0.09899999999999999,0.156,192.77524907917498,136.0,254.0,7.03432145888114,NZ COVID Aug 2021,EpiFilter,Marginalised
100,NaN,181,0.9851358434901143,0.8599999999999999,1.11,0.1234471978237931,0.098,0.154,192.24675109351767,135.0,253.0,8.438465405394236,NZ COVID Aug 2021,EpiFilter,Marginalised
101,NaN,172,0.9338316018575841,0.8099999999999999,1.06,0.12262493793458887,0.098,0.15300000000000002,184.83296821733268,129.0,244.0,8.815420777111894,NZ COVID Aug 2021,EpiFilter,Marginalised
102,NaN,170,0.9140610349321621,0.7999999999999999,1.0399999999999998,0.12165601551888766,0.097,0.152,175.35818528714788,121.0,233.0,6.908211907933319,NZ COVID Aug 2021,EpiFilter,Marginalised
103,NaN,158,0.8639473476555829,0.75,0.99,0.12086428171326509,0.09599999999999999,0.15,170.54225418511288,118.0,227.0,8.475103222859946,NZ COVID Aug 2021,EpiFilter,Marginalised
104,NaN,146,0.8124005469713207,0.7,0.9300000000000002,0.12016753267221474,0.09599999999999999,0.149,158.75627149716172,108.0,213.0,8.367095510450785,NZ COVID Aug 2021,EpiFilter,Marginalised
105,NaN,140,0.7910977262317798,0.6799999999999999,0.9099999999999999,0.11929435630807647,0.095,0.148,145.55359537997174,98.0,197.0,6.223947437089624,NZ COVID Aug 2021,EpiFilter,Marginalised
106,NaN,135,0.785525733866655,0.67,0.9,0.11837825001908142,0.095,0.14700000000000002,136.82118330010985,92.0,186.0,5.58677696714115,NZ COVID Aug 2021,EpiFilter,Marginalised
107,NaN,125,0.7647693718330852,0.65,0.8799999999999999,0.11751481309723004,0.094,0.146,130.0986022375484,87.0,177.0,5.670887146383355,NZ COVID Aug 2021,EpiFilter,Marginalised
108,NaN,120,0.7643323461546196,0.65,0.8799999999999999,0.11665124190633444,0.093,0.145,120.60400862629521,80.0,165.0,5.029658612059032,NZ COVID Aug 2021,EpiFilter,Marginalised
109,NaN,112,0.7552198050764208,0.64,0.8799999999999999,0.11581866994447912,0.093,0.143,114.35382189774845,76.0,157.0,4.855074481207177,NZ COVID Aug 2021,EpiFilter,Marginalised
110,NaN,104,0.7422478154627705,0.63,0.87,0.11502488382428142,0.092,0.14200000000000002,107.02978619237585,70.0,147.0,4.67161916492379,NZ COVID Aug 2021,EpiFilter,Marginalised
111,NaN,103,0.762714116416269,0.64,0.89,0.11428375025607977,0.092,0.14100000000000001,99.54385374841797,65.0,138.0,4.662129779096438,NZ COVID Aug 2021,EpiFilter,Marginalised
112,NaN,100,0.7827667729368756,0.66,0.9099999999999999,0.11359285798894496,0.091,0.14,96.72898966071963,63.0,134.0,4.495299371335129,NZ COVID Aug 2021,EpiFilter,Marginalised
113,NaN,99,0.8135153530806247,0.6900000000000001,0.95,0.11299232257918015,0.091,0.13899999999999998,93.94654427254004,62.0,130.0,4.756712925780911,NZ COVID Aug 2021,EpiFilter,Marginalised
114,NaN,96,0.8351715297005702,0.7,0.9800000000000001,0.11237587827115533,0.091,0.13899999999999998,92.67972236880031,61.0,128.0,4.294981057401084,NZ COVID Aug 2021,EpiFilter,Marginalised
115,NaN,98,0.8804970805339145,0.7400000000000001,1.03,0.11192680206412009,0.09000000000000001,0.13799999999999998,90.85449571993583,60.0,125.0,5.253658487996398,NZ COVID Aug 2021,EpiFilter,Marginalised
116,NaN,91,0.8750410500081311,0.7400000000000001,1.02,0.11125680426536488,0.09000000000000001,0.137,92.20686235455142,62.0,126.0,3.8362073139838317,NZ COVID Aug 2021,EpiFilter,Marginalised
117,NaN,81,0.8259503321448356,0.6900000000000001,0.97,0.11071048669075884,0.089,0.136,88.95366125010216,59.0,122.0,5.087552515263793,NZ COVID Aug 2021,EpiFilter,Marginalised
118,NaN,78,0.8036538917725037,0.67,0.95,0.11015510911770202,0.089,0.135,81.79211685311813,53.0,113.0,3.8344245008689923,NZ COVID Aug 2021,EpiFilter,Marginalised
119,NaN,81,0.830563719341507,0.6900000000000001,0.9800000000000001,0.10957122857365312,0.089,0.135,77.29909055657554,50.0,108.0,3.9050211423598147,NZ COVID Aug 2021,EpiFilter,Marginalised
120,NaN,77,0.8320149752207919,0.6900000000000001,0.9800000000000001,0.10898819313268687,0.088,0.134,77.12323046513876,50.0,107.0,3.374752271177992,NZ COVID Aug 2021,EpiFilter,Marginalised
121,NaN,74,0.8328702640334346,0.6900000000000001,0.99,0.10842069214190479,0.088,0.13299999999999998,74.21006165965099,48.0,103.0,3.2714832974509367,NZ COVID Aug 2021,EpiFilter,Marginalised
122,NaN,76,0.8690367528102497,0.72,1.03,0.10796630442619573,0.08700000000000001,0.13199999999999998,71.22129278357853,46.0,99.0,3.97495827957634,NZ COVID Aug 2021,EpiFilter,Marginalised
123,NaN,69,0.8530416563727845,0.7,1.01,0.10741263599016501,0.08700000000000001,0.13199999999999998,71.47296056203692,47.0,99.0,3.2454565573433065,NZ COVID Aug 2021,EpiFilter,Marginalised
124,NaN,55,0.7561710518398141,0.61,0.9099999999999999,0.10738134376417319,0.08700000000000001,0.13199999999999998,67.88129578298016,44.0,95.0,7.5023133157635495,NZ COVID Aug 2021,EpiFilter,Marginalised
125,NaN,51,0.7018088213151196,0.56,0.8500000000000001,0.10727173420556627,0.08700000000000001,0.131,58.248778886689266,36.0,83.0,4.307007461327059,NZ COVID Aug 2021,EpiFilter,Marginalised
126,NaN,55,0.7289966027497454,0.59,0.8799999999999999,0.1067161494178634,0.08700000000000001,0.131,51.89849904008669,31.0,75.0,3.0680647602922484,NZ COVID Aug 2021,EpiFilter,Marginalised
127,NaN,50,0.7229938337648067,0.5800000000000001,0.8799999999999999,0.10624476458560321,0.086,0.13,51.0305732420301,31.0,74.0,2.5536556942151982,NZ COVID Aug 2021,EpiFilter,Marginalised
128,NaN,57,0.8057497237317659,0.65,0.97,0.10615035247656016,0.086,0.13,47.33842372289261,28.0,69.0,6.0031762566566655,NZ COVID Aug 2021,EpiFilter,Marginalised
129,NaN,61,0.9100170926821095,0.7400000000000001,1.09,0.10663295807935413,0.08700000000000001,0.13,49.214540826103764,30.0,71.0,7.481658873967504,NZ COVID Aug 2021,EpiFilter,Marginalised
130,NaN,55,0.9347007673171485,0.76,1.12,0.10637588894124,0.08700000000000001,0.13,52.49968057596308,33.0,75.0,2.7996385018757115,NZ COVID Aug 2021,EpiFilter,Marginalised
131,NaN,43,0.8474370823213144,0.67,1.03,0.10594871832950739,0.086,0.129,52.211192169334,33.0,74.0,5.262558437820984,NZ COVID Aug 2021,EpiFilter,Marginalised
132,NaN,47,0.85287934725158,0.6799999999999999,1.0399999999999998,0.10551338652021353,0.086,0.129,46.70870324751696,28.0,68.0,2.3597921620197697,NZ COVID Aug 2021,EpiFilter,Marginalised
133,NaN,39,0.7809143930311806,0.61,0.9599999999999999,0.10536179615179429,0.086,0.128,46.522715638585964,28.0,67.0,4.285709089087845,NZ COVID Aug 2021,EpiFilter,Marginalised
134,NaN,40,0.7669116870904196,0.6,0.95,0.10500814505758692,0.086,0.128,41.68408749940045,25.0,61.0,2.2571176554144783,NZ COVID Aug 2021,EpiFilter,Marginalised
135,NaN,46,0.8357998064204244,0.67,1.02,0.10469506525538083,0.085,0.128,39.282317375613964,23.0,58.0,4.21112199306775,NZ COVID Aug 2021,EpiFilter,Marginalised
136,NaN,51,0.9430544476196934,0.76,1.1400000000000001,0.10500044374678616,0.086,0.128,40.54944241488193,24.0,59.0,6.669415663718583,NZ COVID Aug 2021,EpiFilter,Marginalised
137,NaN,42,0.9286428222630269,0.7400000000000001,1.1300000000000001,0.10456781003348906,0.085,0.127,43.51635786940236,27.0,63.0,2.2008095589332966,NZ COVID Aug 2021,EpiFilter,Marginalised
138,NaN,41,0.9246230450413402,0.7400000000000001,1.1300000000000001,0.10419080712323503,0.085,0.127,41.56007056728272,25.0,60.0,2.1017032518556924,NZ COVID Aug 2021,EpiFilter,Marginalised
139,NaN,35,0.860537751596552,0.67,1.06,0.10391688044313145,0.085,0.126,40.913722483597354,25.0,60.0,3.4146311102710056,NZ COVID Aug 2021,EpiFilter,Marginalised
140,NaN,27,0.736341105352089,0.56,0.9300000000000002,0.10441422007275145,0.085,0.127,37.896873265886185,22.0,56.0,6.682005351314778,NZ COVID Aug 2021,EpiFilter,Marginalised
141,NaN,28,0.6942143087264393,0.53,0.8799999999999999,0.1043969495657457,0.085,0.127,31.8636091557663,17.0,49.0,2.450920972869824,NZ COVID Aug 2021,EpiFilter,Marginalised
142,NaN,30,0.7116066810981072,0.54,0.9,0.10397990344240546,0.085,0.126,28.74678103708513,15.0,44.0,1.879906574263028,NZ COVID Aug 2021,EpiFilter,Marginalised
143,NaN,31,0.7559332355688759,0.5800000000000001,0.95,0.10365945778254101,0.085,0.126,27.44664928337199,15.0,43.0,2.496150348368603,NZ COVID Aug 2021,EpiFilter,Marginalised
144,NaN,33,0.8334346135604818,0.65,1.0399999999999998,0.10366541264888235,0.085,0.126,26.817346731377704,14.0,41.0,3.867749094451665,NZ COVID Aug 2021,EpiFilter,Marginalised
145,NaN,33,0.9063184439868752,0.71,1.1300000000000001,0.10382200749558758,0.085,0.126,27.442415735091018,15.0,42.0,3.4824107618466207,NZ COVID Aug 2021,EpiFilter,Marginalised
146,NaN,29,0.9152289996877974,0.71,1.1400000000000001,0.10357289645819015,0.085,0.126,28.46397055762182,16.0,43.0,1.678255783371255,NZ COVID Aug 2021,EpiFilter,Marginalised
147,NaN,27,0.8996587128870515,0.6900000000000001,1.1300000000000001,0.10323724586065425,0.084,0.125,28.26722133920194,16.0,43.0,1.6743800889119003,NZ COVID Aug 2021,EpiFilter,Marginalised
148,NaN,25,0.8631214294828542,0.66,1.09,0.10293730580558073,0.084,0.125,27.760818063416153,15.0,42.0,1.946324363668164,NZ COVID Aug 2021,EpiFilter,Marginalised
149,NaN,24,0.8299598840217668,0.63,1.05,0.10269519243556496,0.084,0.125,26.51720606475463,14.0,41.0,1.8542148414276443,NZ COVID Aug 2021,EpiFilter,Marginalised
150,NaN,25,0.832708115815131,0.63,1.06,0.10240262440024914,0.084,0.124,24.98049853080106,13.0,39.0,1.5408168217259015,NZ COVID Aug 2021,EpiFilter,Marginalised
151,NaN,22,0.8042944960114129,0.6,1.03,0.10217187227848347,0.084,0.124,24.131681650493732,13.0,38.0,1.6855771022171862,NZ COVID Aug 2021,EpiFilter,Marginalised
152,NaN,19,0.7590015502000624,0.56,0.9800000000000001,0.10203519119159693,0.084,0.124,22.193129030350082,11.0,35.0,1.9445376987909553,NZ COVID Aug 2021,EpiFilter,Marginalised
153,NaN,23,0.8091843116047605,0.61,1.03,0.10172044084970613,0.08299999999999999,0.123,19.83493049265595,10.0,32.0,2.1513066737561557,NZ COVID Aug 2021,EpiFilter,Marginalised
154,NaN,24,0.8716240235904089,0.66,1.11,0.10161455044680637,0.08299999999999999,0.123,20.039851891927682,10.0,32.0,2.5354593183466676,NZ COVID Aug 2021,EpiFilter,Marginalised
155,NaN,24,0.9261091083547592,0.7,1.17,0.10158938077794746,0.08299999999999999,0.123,20.63375268919919,10.0,33.0,2.239447920640679,NZ COVID Aug 2021,EpiFilter,Marginalised
156,NaN,29,1.0503599358477116,0.8099999999999999,1.31,0.10213334366110241,0.084,0.124,21.275935778252837,11.0,34.0,5.095470209863103,NZ COVID Aug 2021,EpiFilter,Marginalised
157,NaN,32,1.181352476109619,0.9300000000000002,1.46,0.10296936878411697,0.084,0.125,23.96671182990915,13.0,37.0,5.2673361961824785,NZ COVID Aug 2021,EpiFilter,Marginalised
158,NaN,29,1.2063904053064216,0.95,1.49,0.10291007082839732,0.084,0.124,27.543522554563218,16.0,42.0,1.7439646405318383,NZ COVID Aug 2021,EpiFilter,Marginalised
159,NaN,28,1.1834593466933732,0.92,1.4700000000000002,0.10257259580601648,0.084,0.124,29.505070733496467,17.0,44.0,1.697246081496868,NZ COVID Aug 2021,EpiFilter,Marginalised
160,NaN,27,1.1272027281239099,0.8799999999999999,1.4,0.1022526969434949,0.084,0.124,30.65720906102799,18.0,46.0,2.272663719742199,NZ COVID Aug 2021,EpiFilter,Marginalised
161,NaN,32,1.149631541338318,0.9,1.4200000000000002,0.10199849585661973,0.084,0.123,30.682455621073167,18.0,46.0,1.84296846277317,NZ COVID Aug 2021,EpiFilter,Marginalised
162,NaN,49,1.3913027784534129,1.1300000000000001,1.6800000000000002,0.10298064965345421,0.085,0.124,32.38611696263392,19.0,48.0,12.535369366897111,NZ COVID Aug 2021,EpiFilter,Marginalised
163,NaN,64,1.7245377471804249,1.43,2.04,0.10607294441485987,0.08700000000000001,0.128,40.69572158775401,25.0,58.0,18.594383066605502,NZ COVID Aug 2021,EpiFilter,Marginalised
164,NaN,88,2.2117391240261703,1.88,2.58,0.11209959888563144,0.093,0.135,54.27003391157969,36.0,75.0,28.097849321031436,NZ COVID Aug 2021,EpiFilter,Marginalised
165,NaN,102,2.5368786594637593,2.18,2.92,0.11561775587941756,0.09599999999999999,0.13799999999999998,79.03209791772757,56.0,105.0,16.36346971188118,NZ COVID Aug 2021,EpiFilter,Marginalised
166,NaN,112,2.568585211292057,2.23,2.93,0.11553620397440341,0.09599999999999999,0.13799999999999998,109.50868508255104,81.0,141.0,3.835369121593319,NZ COVID Aug 2021,EpiFilter,Marginalised
167,NaN,116,2.316457478479493,2.0100000000000002,2.64,0.11485135542089252,0.095,0.137,139.25004232133855,105.0,177.0,14.463770358387926,NZ COVID Aug 2021,EpiFilter,Marginalised
168,NaN,127,2.040976837392146,1.77,2.3200000000000003,0.11556879385572155,0.09599999999999999,0.13799999999999998,156.5625019969315,118.0,198.0,19.18312400785576,NZ COVID Aug 2021,EpiFilter,Marginalised
169,NaN,147,1.886028667100971,1.65,2.14,0.11597872596411875,0.09599999999999999,0.13899999999999998,166.44499204418076,125.0,211.0,11.326856951034653,NZ COVID Aug 2021,EpiFilter,Marginalised
170,NaN,177,1.8735135332014647,1.65,2.1,0.11554526493699972,0.09599999999999999,0.13799999999999998,179.2380245968191,135.0,227.0,5.508498128769151,NZ COVID Aug 2021,EpiFilter,Marginalised
171,NaN,190,1.7975253560634967,1.5899999999999999,2.0100000000000002,0.1152390736221737,0.09599999999999999,0.13799999999999998,202.31171089009757,154.0,254.0,8.070414743023957,NZ COVID Aug 2021,EpiFilter,Marginalised
172,NaN,206,1.7291593257089835,1.5399999999999998,1.93,0.11490262550785621,0.09599999999999999,0.137,218.19099433562155,167.0,273.0,8.297566820218849,NZ COVID Aug 2021,EpiFilter,Marginalised
173,NaN,220,1.6501304677953166,1.4700000000000002,1.84,0.11460238812548061,0.095,0.137,235.31810471271055,180.0,294.0,9.707521758555181,NZ COVID Aug 2021,EpiFilter,Marginalised
174,NaN,204,1.4172032759641988,1.25,1.5899999999999999,0.11570519080599735,0.09599999999999999,0.13799999999999998,251.2707943365882,192.0,314.0,31.21592865024943,NZ COVID Aug 2021,EpiFilter,Marginalised
175,NaN,239,1.4184748229675037,1.27,1.58,0.11515367798811048,0.09599999999999999,0.137,239.35150779315603,180.0,303.0,7.317945268798846,NZ COVID Aug 2021,EpiFilter,Marginalised
176,NaN,293,1.5498515589580597,1.4,1.7099999999999997,0.11498571117872589,0.09599999999999999,0.137,261.3562890583788,198.0,329.0,19.282330197694613,NZ COVID Aug 2021,EpiFilter,Marginalised
177,NaN,382,1.8325600513998612,1.6700000000000002,2.0,0.11699673174089646,0.098,0.13899999999999998,308.46374960975004,237.0,384.0,53.317311559697714,NZ COVID Aug 2021,EpiFilter,Marginalised
178,NaN,478,2.1297961482300556,1.9599999999999997,2.3000000000000003,0.11942520499369293,0.1,0.14100000000000001,396.43742688920565,312.0,486.0,58.03803394414814,NZ COVID Aug 2021,EpiFilter,Marginalised
179,NaN,581,2.3569333604524267,2.19,2.53,0.12057004790118189,0.101,0.14200000000000002,513.4935573023175,413.0,619.0,43.24557054829641,NZ COVID Aug 2021,EpiFilter,Marginalised
180,NaN,646,2.323334338472571,2.16,2.49,0.11987320170537541,0.101,0.14200000000000002,657.6427437759595,537.0,783.0,15.304070613607253,NZ COVID Aug 2021,EpiFilter,Marginalised
181,NaN,695,2.1223574923589963,1.98,2.27,0.11993838019202743,0.101,0.14200000000000002,773.5141165565753,633.0,918.0,47.527516093441335,NZ COVID Aug 2021,EpiFilter,Marginalised
182,NaN,707,1.8088969236289085,1.6900000000000002,1.94,0.12171510983616685,0.10300000000000001,0.143,848.8964085744047,689.0,1013.0,98.09451621384456,NZ COVID Aug 2021,EpiFilter,Marginalised
1,NaN,8,5.005,0.25,9.75,0.1,NaN,NaN,7069.999999999973,353.0,13787.0,4705.171770030045,NZ COVID Aug 2021,EpiFilter,Conditional (eta = 0.1)
2,NaN,11,1.49999999995617,0.7799999999999999,2.46,0.1,NaN,NaN,39.986424296912816,2.0,83.0,16.856509897427465,NZ COVID Aug 2021,EpiFilter,Conditional (eta = 0.1)
3,NaN,14,1.561892442824785,1.01,2.23,0.1,NaN,NaN,13.0254299183846,4.0,25.0,1.3901364149614635,NZ COVID Aug 2021,EpiFilter,Conditional (eta = 0.1)
4,NaN,21,1.824461798701948,1.32,2.4,0.1,NaN,NaN,14.847625963582542,6.0,26.0,4.042969891547743,NZ COVID Aug 2021,EpiFilter,Conditional (eta = 0.1)
5,NaN,27,2.0741360900144343,1.5899999999999999,2.61,0.1,NaN,NaN,19.509021968366888,10.0,31.0,4.978543381137275,NZ COVID Aug 2021,EpiFilter,Conditional (eta = 0.1)
6,NaN,36,2.358532399400193,1.89,2.8800000000000003,0.1,NaN,NaN,25.73577105051196,14.0,39.0,7.116973456168084,NZ COVID Aug 2021,EpiFilter,Conditional (eta = 0.1)
7,NaN,45,2.593578515604433,2.1300000000000003,3.09,0.1,NaN,NaN,35.124808336242396,22.0,51.0,6.480863521518354,NZ COVID Aug 2021,EpiFilter,Conditional (eta = 0.1)
8,NaN,56,2.7621607552842047,2.3200000000000003,3.2399999999999998,0.1,NaN,NaN,47.84800181037638,32.0,66.0,5.039592262053577,NZ COVID Aug 2021,EpiFilter,Conditional (eta = 0.1)
9,NaN,64,2.7550326402021676,2.34,3.2,0.1,NaN,NaN,64.52032956251377,45.0,86.0,2.4456154236680274,NZ COVID Aug 2021,EpiFilter,Conditional (eta = 0.1)
10,NaN,72,2.60620576000151,2.22,3.01,0.1,NaN,NaN,81.83552279616906,59.0,107.0,5.664743286444798,NZ COVID Aug 2021,EpiFilter,Conditional (eta = 0.1)
11,NaN,71,2.258166633769487,1.92,2.61,0.1,NaN,NaN,97.10206339682135,71.0,125.0,18.550739508246135,NZ COVID Aug 2021,EpiFilter,Conditional (eta = 0.1)
12,NaN,70,1.8755969839905915,1.5899999999999999,2.18,0.1,NaN,NaN,102.5118195296053,75.0,132.0,24.352927884325247,NZ COVID Aug 2021,EpiFilter,Conditional (eta = 0.1)
13,NaN,66,1.5194364587412557,1.27,1.78,0.1,NaN,NaN,99.79925298271601,72.0,130.0,25.530865177210558,NZ COVID Aug 2021,EpiFilter,Conditional (eta = 0.1)
14,NaN,59,1.2122868644367772,1.0,1.44,0.1,NaN,NaN,90.7752873725205,64.0,120.0,23.771904139320277,NZ COVID Aug 2021,EpiFilter,Conditional (eta = 0.1)
15,NaN,49,0.948789302106149,0.77,1.1400000000000001,0.1,NaN,NaN,77.80343903781585,53.0,105.0,21.344581782874783,NZ COVID Aug 2021,EpiFilter,Conditional (eta = 0.1)
16,NaN,43,0.7762848890964009,0.62,0.95,0.1,NaN,NaN,62.597164739655035,41.0,87.0,13.18432943107562,NZ COVID Aug 2021,EpiFilter,Conditional (eta = 0.1)
17,NaN,35,0.6407707012905985,0.5,0.7999999999999999,0.1,NaN,NaN,50.48146321554522,31.0,73.0,9.974749945624389,NZ COVID Aug 2021,EpiFilter,Conditional (eta = 0.1)
